nama_provinsi,kode_kabkota,nama_kabkota,tahun,indikator_ipm,satuan,nilai
"Prov. Jambi",1502,"Kab. Merangin",2012,"IPM","Tanpa Satuan",72.85
"Prov. Jambi",1503,"Kab. Sarolangun",2004,"Angka Harapan Hidup","Tahun",68
"Prov. Jambi",1503,"Kab. Sarolangun",2004,"Angka Melek Huruf","Persen",93.66
"Prov. Jambi",1503,"Kab. Sarolangun",2004,"Rata-rata Lama Sekolah","Tahun",6.46
"Prov. Jambi",1503,"Kab. Sarolangun",2004,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",616.84
"Prov. Jambi",1503,"Kab. Sarolangun",2004,"IPM","Tanpa Satuan",69.27
"Prov. Jambi",1503,"Kab. Sarolangun",2005,"Angka Harapan Hidup","Tahun",68.61
"Prov. Jambi",1503,"Kab. Sarolangun",2005,"Angka Melek Huruf","Persen",93.7
"Prov. Jambi",1503,"Kab. Sarolangun",2005,"Rata-rata Lama Sekolah","Tahun",6.63
"Prov. Jambi",1503,"Kab. Sarolangun",2005,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",619.82
"Prov. Jambi",1503,"Kab. Sarolangun",2005,"IPM","Tanpa Satuan",69.97
"Prov. Jambi",1503,"Kab. Sarolangun",2006,"Angka Harapan Hidup","Tahun",68.8
"Prov. Jambi",1503,"Kab. Sarolangun",2006,"Angka Melek Huruf","Persen",93.7
"Prov. Jambi",1503,"Kab. Sarolangun",2006,"Rata-rata Lama Sekolah","Tahun",6.9
"Prov. Jambi",1503,"Kab. Sarolangun",2006,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",620.03
"Prov. Jambi",1503,"Kab. Sarolangun",2006,"IPM","Tanpa Satuan",70.3
"Prov. Jambi",1503,"Kab. Sarolangun",2007,"Angka Harapan Hidup","Tahun",68.93
"Prov. Jambi",1503,"Kab. Sarolangun",2007,"Angka Melek Huruf","Persen",93.7
"Prov. Jambi",1503,"Kab. Sarolangun",2007,"Rata-rata Lama Sekolah","Tahun",6.9
"Prov. Jambi",1503,"Kab. Sarolangun",2007,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",624.8
"Prov. Jambi",1503,"Kab. Sarolangun",2007,"IPM","Tanpa Satuan",70.74
"Prov. Jambi",1503,"Kab. Sarolangun",2008,"Angka Harapan Hidup","Tahun",69.12
"Prov. Jambi",1503,"Kab. Sarolangun",2008,"Angka Melek Huruf","Persen",93.7
"Prov. Jambi",1503,"Kab. Sarolangun",2008,"Rata-rata Lama Sekolah","Tahun",6.9
"Prov. Jambi",1503,"Kab. Sarolangun",2008,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",631.59
"Prov. Jambi",1503,"Kab. Sarolangun",2008,"IPM","Tanpa Satuan",71.36
"Prov. Jambi",1503,"Kab. Sarolangun",2009,"Angka Harapan Hidup","Tahun",69.27
"Prov. Jambi",1503,"Kab. Sarolangun",2009,"Angka Melek Huruf","Persen",93.82
"Prov. Jambi",1503,"Kab. Sarolangun",2009,"Rata-rata Lama Sekolah","Tahun",7.04
"Prov. Jambi",1503,"Kab. Sarolangun",2009,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",637.05
"Prov. Jambi",1503,"Kab. Sarolangun",2009,"IPM","Tanpa Satuan",72
"Prov. Jambi",1503,"Kab. Sarolangun",2010,"Angka Harapan Hidup","Tahun",69.43
"Prov. Jambi",1503,"Kab. Sarolangun",2010,"Angka Melek Huruf","Persen",94.76
"Prov. Jambi",1503,"Kab. Sarolangun",2010,"Rata-rata Lama Sekolah","Tahun",7.14
"Prov. Jambi",1503,"Kab. Sarolangun",2010,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",638.24
"Prov. Jambi",1503,"Kab. Sarolangun",2010,"IPM","Tanpa Satuan",72.46
"Prov. Jambi",1503,"Kab. Sarolangun",2011,"Angka Harapan Hidup","Tahun",69.57
"Prov. Jambi",1503,"Kab. Sarolangun",2011,"Angka Melek Huruf","Persen",94.97
"Prov. Jambi",1503,"Kab. Sarolangun",2011,"Rata-rata Lama Sekolah","Tahun",7.32
"Prov. Jambi",1503,"Kab. Sarolangun",2011,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",642.92
"Prov. Jambi",1503,"Kab. Sarolangun",2011,"IPM","Tanpa Satuan",73.08
"Prov. Jambi",1503,"Kab. Sarolangun",2012,"Angka Harapan Hidup","Tahun",69.71
"Prov. Jambi",1503,"Kab. Sarolangun",2012,"Angka Melek Huruf","Persen",94.98
"Prov. Jambi",1503,"Kab. Sarolangun",2012,"Rata-rata Lama Sekolah","Tahun",7.55
"Prov. Jambi",1503,"Kab. Sarolangun",2012,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",646.48
"Prov. Jambi",1503,"Kab. Sarolangun",2012,"IPM","Tanpa Satuan",73.61
"Prov. Jambi",1504,"Kab. Batang Hari",2004,"Angka Harapan Hidup","Tahun",67.7
"Prov. Jambi",1504,"Kab. Batang Hari",2004,"Angka Melek Huruf","Persen",97.03
"Prov. Jambi",1504,"Kab. Batang Hari",2004,"Rata-rata Lama Sekolah","Tahun",7.41
"Prov. Jambi",1504,"Kab. Batang Hari",2004,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",620.86
"Prov. Jambi",1504,"Kab. Batang Hari",2004,"IPM","Tanpa Satuan",70.87
"Prov. Jambi",1504,"Kab. Batang Hari",2005,"Angka Harapan Hidup","Tahun",68.2
"Prov. Jambi",1504,"Kab. Batang Hari",2005,"Angka Melek Huruf","Persen",97.56
"Prov. Jambi",1504,"Kab. Batang Hari",2005,"Rata-rata Lama Sekolah","Tahun",7.4
"Prov. Jambi",1504,"Kab. Batang Hari",2005,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",623.13
"Prov. Jambi",1504,"Kab. Batang Hari",2005,"IPM","Tanpa Satuan",71.43
"Prov. Jambi",1504,"Kab. Batang Hari",2006,"Angka Harapan Hidup","Tahun",68.3
"Prov. Jambi",1504,"Kab. Batang Hari",2006,"Angka Melek Huruf","Persen",97.56
"Prov. Jambi",1504,"Kab. Batang Hari",2006,"Rata-rata Lama Sekolah","Tahun",7.4
"Prov. Jambi",1504,"Kab. Batang Hari",2006,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",623.72
"Prov. Jambi",1504,"Kab. Batang Hari",2006,"IPM","Tanpa Satuan",71.53
"Prov. Jambi",1504,"Kab. Batang Hari",2007,"Angka Harapan Hidup","Tahun",68.49
"Prov. Jambi",1504,"Kab. Batang Hari",2007,"Angka Melek Huruf","Persen",97.56
"Prov. Jambi",1504,"Kab. Batang Hari",2007,"Rata-rata Lama Sekolah","Tahun",7.51
"Prov. Jambi",1504,"Kab. Batang Hari",2007,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",625.2
"Prov. Jambi",1504,"Kab. Batang Hari",2007,"IPM","Tanpa Satuan",71.83
"Prov. Jambi",1504,"Kab. Batang Hari",2008,"Angka Harapan Hidup","Tahun",68.73
"Prov. Jambi",1504,"Kab. Batang Hari",2008,"Angka Melek Huruf","Persen",97.56
"Prov. Jambi",1504,"Kab. Batang Hari",2008,"Rata-rata Lama Sekolah","Tahun",7.51
"Prov. Jambi",1504,"Kab. Batang Hari",2008,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",630.33
"Prov. Jambi",1504,"Kab. Batang Hari",2008,"IPM","Tanpa Satuan",72.36
"Prov. Jambi",1504,"Kab. Batang Hari",2009,"Angka Harapan Hidup","Tahun",68.95
"Prov. Jambi",1504,"Kab. Batang Hari",2009,"Angka Melek Huruf","Persen",97.57
"Prov. Jambi",1504,"Kab. Batang Hari",2009,"Rata-rata Lama Sekolah","Tahun",7.52
"Prov. Jambi",1504,"Kab. Batang Hari",2009,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",631.51
"Prov. Jambi",1504,"Kab. Batang Hari",2009,"IPM","Tanpa Satuan",72.59
"Prov. Jambi",1504,"Kab. Batang Hari",2010,"Angka Harapan Hidup","Tahun",69.16
"Prov. Jambi",1504,"Kab. Batang Hari",2010,"Angka Melek Huruf","Persen",97.57
"Prov. Jambi",1504,"Kab. Batang Hari",2010,"Rata-rata Lama Sekolah","Tahun",7.52
"Prov. Jambi",1504,"Kab. Batang Hari",2010,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",633.6
"Prov. Jambi",1504,"Kab. Batang Hari",2010,"IPM","Tanpa Satuan",72.87
"Prov. Jambi",1504,"Kab. Batang Hari",2011,"Angka Harapan Hidup","Tahun",69.36
"Prov. Jambi",1504,"Kab. Batang Hari",2011,"Angka Melek Huruf","Persen",97.58
"Prov. Jambi",1504,"Kab. Batang Hari",2011,"Rata-rata Lama Sekolah","Tahun",7.9
"Prov. Jambi",1504,"Kab. Batang Hari",2011,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",635.94
"Prov. Jambi",1504,"Kab. Batang Hari",2011,"IPM","Tanpa Satuan",73.44
"Prov. Jambi",1504,"Kab. Batang Hari",2012,"Angka Harapan Hidup","Tahun",69.56
"Prov. Jambi",1504,"Kab. Batang Hari",2012,"Angka Melek Huruf","Persen",97.58
"Prov. Jambi",1504,"Kab. Batang Hari",2012,"Rata-rata Lama Sekolah","Tahun",7.92
"Prov. Jambi",1504,"Kab. Batang Hari",2012,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",639.4
"Prov. Jambi",1504,"Kab. Batang Hari",2012,"IPM","Tanpa Satuan",73.83
"Prov. Jambi",1505,"Kab. Muaro Jambi",2004,"Angka Harapan Hidup","Tahun",68.2
"Prov. Jambi",1505,"Kab. Muaro Jambi",2004,"Angka Melek Huruf","Persen",93.86
"Prov. Jambi",1505,"Kab. Muaro Jambi",2004,"Rata-rata Lama Sekolah","Tahun",6.97
"Prov. Jambi",1505,"Kab. Muaro Jambi",2004,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",615.63
"Prov. Jambi",1505,"Kab. Muaro Jambi",2004,"IPM","Tanpa Satuan",69.71
"Prov. Jambi",1505,"Kab. Muaro Jambi",2005,"Angka Harapan Hidup","Tahun",68.5
"Prov. Jambi",1505,"Kab. Muaro Jambi",2005,"Angka Melek Huruf","Persen",93.9
"Prov. Jambi",1505,"Kab. Muaro Jambi",2005,"Rata-rata Lama Sekolah","Tahun",7.1
"Prov. Jambi",1505,"Kab. Muaro Jambi",2005,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",621.14
"Prov. Jambi",1505,"Kab. Muaro Jambi",2005,"IPM","Tanpa Satuan",70.41
"Prov. Jambi",1505,"Kab. Muaro Jambi",2006,"Angka Harapan Hidup","Tahun",69
"Prov. Jambi",1505,"Kab. Muaro Jambi",2006,"Angka Melek Huruf","Persen",94.46
"Prov. Jambi",1505,"Kab. Muaro Jambi",2006,"Rata-rata Lama Sekolah","Tahun",7.1
"Prov. Jambi",1505,"Kab. Muaro Jambi",2006,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",622.15
"Prov. Jambi",1505,"Kab. Muaro Jambi",2006,"IPM","Tanpa Satuan",70.89
"Prov. Jambi",1505,"Kab. Muaro Jambi",2007,"Angka Harapan Hidup","Tahun",69.11
"Prov. Jambi",1505,"Kab. Muaro Jambi",2007,"Angka Melek Huruf","Persen",95.89
"Prov. Jambi",1505,"Kab. Muaro Jambi",2007,"Rata-rata Lama Sekolah","Tahun",7.53
"Prov. Jambi",1505,"Kab. Muaro Jambi",2007,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",622.2
"Prov. Jambi",1505,"Kab. Muaro Jambi",2007,"IPM","Tanpa Satuan",71.59
"Prov. Jambi",1505,"Kab. Muaro Jambi",2008,"Angka Harapan Hidup","Tahun",69.13
"Prov. Jambi",1505,"Kab. Muaro Jambi",2008,"Angka Melek Huruf","Persen",95.89
"Prov. Jambi",1505,"Kab. Muaro Jambi",2008,"Rata-rata Lama Sekolah","Tahun",7.53
"Prov. Jambi",1505,"Kab. Muaro Jambi",2008,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",627.3
"Prov. Jambi",1505,"Kab. Muaro Jambi",2008,"IPM","Tanpa Satuan",71.99
"Prov. Jambi",1505,"Kab. Muaro Jambi",2009,"Angka Harapan Hidup","Tahun",69.19
"Prov. Jambi",1505,"Kab. Muaro Jambi",2009,"Angka Melek Huruf","Persen",95.9
"Prov. Jambi",1505,"Kab. Muaro Jambi",2009,"Rata-rata Lama Sekolah","Tahun",7.55
"Prov. Jambi",1505,"Kab. Muaro Jambi",2009,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",629.04
"Prov. Jambi",1505,"Kab. Muaro Jambi",2009,"IPM","Tanpa Satuan",72.18
"Prov. Jambi",1505,"Kab. Muaro Jambi",2010,"Angka Harapan Hidup","Tahun",69.26
"Prov. Jambi",1505,"Kab. Muaro Jambi",2010,"Angka Melek Huruf","Persen",95.97
"Prov. Jambi",1505,"Kab. Muaro Jambi",2010,"Rata-rata Lama Sekolah","Tahun",7.98
"Prov. Jambi",1505,"Kab. Muaro Jambi",2010,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",630.79
"Prov. Jambi",1505,"Kab. Muaro Jambi",2010,"IPM","Tanpa Satuan",72.69
"Prov. Jambi",1505,"Kab. Muaro Jambi",2011,"Angka Harapan Hidup","Tahun",69.32
"Prov. Jambi",1505,"Kab. Muaro Jambi",2011,"Angka Melek Huruf","Persen",96.71
"Prov. Jambi",1505,"Kab. Muaro Jambi",2011,"Rata-rata Lama Sekolah","Tahun",8.02
"Prov. Jambi",1505,"Kab. Muaro Jambi",2011,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",633.4
"Prov. Jambi",1505,"Kab. Muaro Jambi",2011,"IPM","Tanpa Satuan",73.12
"Prov. Jambi",1505,"Kab. Muaro Jambi",2012,"Angka Harapan Hidup","Tahun",69.39
"Prov. Jambi",1505,"Kab. Muaro Jambi",2012,"Angka Melek Huruf","Persen",96.84
"Prov. Jambi",1505,"Kab. Muaro Jambi",2012,"Rata-rata Lama Sekolah","Tahun",8.17
"Prov. Jambi",1505,"Kab. Muaro Jambi",2012,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",637.32
"Prov. Jambi",1505,"Kab. Muaro Jambi",2012,"IPM","Tanpa Satuan",73.59
"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2004,"Angka Harapan Hidup","Tahun",68.5
"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2004,"Angka Melek Huruf","Persen",92.41
"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2004,"Rata-rata Lama Sekolah","Tahun",6.2
"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2004,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",611.9
"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2004,"IPM","Tanpa Satuan",68.7
"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2005,"Angka Harapan Hidup","Tahun",68.9
"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2005,"Angka Melek Huruf","Persen",92.4
"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2005,"Rata-rata Lama Sekolah","Tahun",6.2
"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2005,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",617.64
"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2005,"IPM","Tanpa Satuan",69.36
"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2006,"Angka Harapan Hidup","Tahun",69
"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2006,"Angka Melek Huruf","Persen",92.4
"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2006,"Rata-rata Lama Sekolah","Tahun",6.2
"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2006,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",618.64
"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2006,"IPM","Tanpa Satuan",69.49
"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2007,"Angka Harapan Hidup","Tahun",69.33
"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2007,"Angka Melek Huruf","Persen",92.4
"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2007,"Rata-rata Lama Sekolah","Tahun",6.2
"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2007,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",625.8
"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2007,"IPM","Tanpa Satuan",70.23
"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2008,"Angka Harapan Hidup","Tahun",69.71
"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2008,"Angka Melek Huruf","Persen",92.4
"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2008,"Rata-rata Lama Sekolah","Tahun",6.2
"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2008,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",628.06
"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2008,"IPM","Tanpa Satuan",70.61
"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2009,"Angka Harapan Hidup","Tahun",70.06
"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2009,"Angka Melek Huruf","Persen",92.42
"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2009,"Rata-rata Lama Sekolah","Tahun",6.25
"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2009,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",632.17
"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2009,"IPM","Tanpa Satuan",71.17
"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2010,"Angka Harapan Hidup","Tahun",70.42
"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2010,"Angka Melek Huruf","Persen",92.43
"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2010,"Rata-rata Lama Sekolah","Tahun",6.26
"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2010,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",633.68
"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2010,"IPM","Tanpa Satuan",71.49
"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2011,"Angka Harapan Hidup","Tahun",70.76
"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2011,"Angka Melek Huruf","Persen",92.44
"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2011,"Rata-rata Lama Sekolah","Tahun",6.3
"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2011,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",638.15
"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2011,"IPM","Tanpa Satuan",72.05
"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2012,"Angka Harapan Hidup","Tahun",71.09
"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2012,"Angka Melek Huruf","Persen",92.44
"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2012,"Rata-rata Lama Sekolah","Tahun",6.39
"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2012,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",640.95
"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2012,"IPM","Tanpa Satuan",72.52
"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2004,"Angka Harapan Hidup","Tahun",68.8
"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2004,"Angka Melek Huruf","Persen",97.88
"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2004,"Rata-rata Lama Sekolah","Tahun",7.41
"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2004,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",602.46
"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2004,"IPM","Tanpa Satuan",70.25
"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2005,"Angka Harapan Hidup","Tahun",68.8
"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2005,"Angka Melek Huruf","Persen",97.9
"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2005,"Rata-rata Lama Sekolah","Tahun",7.5
"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2005,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",607.98
"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2005,"IPM","Tanpa Satuan",70.74
"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2006,"Angka Harapan Hidup","Tahun",68.9
"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2006,"Angka Melek Huruf","Persen",97.9
"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2006,"Rata-rata Lama Sekolah","Tahun",7.5
"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2006,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",611.27
"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2006,"IPM","Tanpa Satuan",71.06
"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2007,"Angka Harapan Hidup","Tahun",69.07
"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2007,"Angka Melek Huruf","Persen",97.9
"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2007,"Rata-rata Lama Sekolah","Tahun",7.5
"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2007,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",615.1
"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2007,"IPM","Tanpa Satuan",71.44
"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2008,"Angka Harapan Hidup","Tahun",69.3
"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2008,"Angka Melek Huruf","Persen",97.9
"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2008,"Rata-rata Lama Sekolah","Tahun",7.5
"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2008,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",619.75
"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2008,"IPM","Tanpa Satuan",71.93
"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2009,"Angka Harapan Hidup","Tahun",69.5
"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2009,"Angka Melek Huruf","Persen",97.91
"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2009,"Rata-rata Lama Sekolah","Tahun",7.52
"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2009,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",625.21
"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2009,"IPM","Tanpa Satuan",72.47
"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2010,"Angka Harapan Hidup","Tahun",69.7
"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2010,"Angka Melek Huruf","Persen",97.92
"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2010,"Rata-rata Lama Sekolah","Tahun",7.54
"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2010,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",627.59
"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2010,"IPM","Tanpa Satuan",72.79
"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2011,"Angka Harapan Hidup","Tahun",69.87
"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2011,"Angka Melek Huruf","Persen",97.93
"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2011,"Rata-rata Lama Sekolah","Tahun",7.58
"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2011,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",631.78
"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2011,"IPM","Tanpa Satuan",73.24
"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2012,"Angka Harapan Hidup","Tahun",70.05
"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2012,"Angka Melek Huruf","Persen",97.93
"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2012,"Rata-rata Lama Sekolah","Tahun",7.6
"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2012,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",636.24
"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2012,"IPM","Tanpa Satuan",73.7
"Prov. Jambi",1508,"Kab. Tebo",2004,"Angka Harapan Hidup","Tahun",67.3
"Prov. Jambi",1508,"Kab. Tebo",2004,"Angka Melek Huruf","Persen",94.86
"Prov. Jambi",1508,"Kab. Tebo",2004,"Rata-rata Lama Sekolah","Tahun",6.49
"Prov. Jambi",1508,"Kab. Tebo",2004,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",613.33
"Prov. Jambi",1508,"Kab. Tebo",2004,"IPM","Tanpa Satuan",68.9
"Prov. Jambi",1508,"Kab. Tebo",2005,"Angka Harapan Hidup","Tahun",68.11
"Prov. Jambi",1508,"Kab. Tebo",2005,"Angka Melek Huruf","Persen",94.9
"Prov. Jambi",1508,"Kab. Tebo",2005,"Rata-rata Lama Sekolah","Tahun",6.5
"Prov. Jambi",1508,"Kab. Tebo",2005,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",622.78
"Prov. Jambi",1508,"Kab. Tebo",2005,"IPM","Tanpa Satuan",70.1
"Prov. Jambi",1508,"Kab. Tebo",2006,"Angka Harapan Hidup","Tahun",68.6
"Prov. Jambi",1508,"Kab. Tebo",2006,"Angka Melek Huruf","Persen",94.9
"Prov. Jambi",1508,"Kab. Tebo",2006,"Rata-rata Lama Sekolah","Tahun",6.8
"Prov. Jambi",1508,"Kab. Tebo",2006,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",623.99
"Prov. Jambi",1508,"Kab. Tebo",2006,"IPM","Tanpa Satuan",70.68
"Prov. Jambi",1508,"Kab. Tebo",2007,"Angka Harapan Hidup","Tahun",68.7
"Prov. Jambi",1508,"Kab. Tebo",2007,"Angka Melek Huruf","Persen",94.9
"Prov. Jambi",1508,"Kab. Tebo",2007,"Rata-rata Lama Sekolah","Tahun",6.8
"Prov. Jambi",1508,"Kab. Tebo",2007,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",625
"Prov. Jambi",1508,"Kab. Tebo",2007,"IPM","Tanpa Satuan",70.81
"Prov. Jambi",1508,"Kab. Tebo",2008,"Angka Harapan Hidup","Tahun",68.86
"Prov. Jambi",1508,"Kab. Tebo",2008,"Angka Melek Huruf","Persen",94.9
"Prov. Jambi",1508,"Kab. Tebo",2008,"Rata-rata Lama Sekolah","Tahun",6.8
"Prov. Jambi",1508,"Kab. Tebo",2008,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",627.26
"Prov. Jambi",1508,"Kab. Tebo",2008,"IPM","Tanpa Satuan",71.08
"Prov. Jambi",1508,"Kab. Tebo",2009,"Angka Harapan Hidup","Tahun",68.98
"Prov. Jambi",1508,"Kab. Tebo",2009,"Angka Melek Huruf","Persen",94.91
"Prov. Jambi",1508,"Kab. Tebo",2009,"Rata-rata Lama Sekolah","Tahun",6.88
"Prov. Jambi",1508,"Kab. Tebo",2009,"Pengeluaran Perkapita Disesuaikan","Ribu Rupiah",628.97
"Prov. Jambi",1508,"Kab. Tebo",2009,"IPM","Tanpa Satuan",71.34
